# www.neaspec.com
# Scan:	 	Fourier Scan
# Project:	 	Raul_May_2019
# Description:	 	SnO2_nanowire1 _10cm-1_1024px
# Date:	 	05/18/2019 17:11:19
# Reference:	 	05/18/2019 15:12:53 Au_10cm-1_1024px_CEN_600cm-1
# Scanner Center Position (X, Y):	[µm]	39.05	39.59	 
# Rotation:	[°]	0	 	 
# Scan Area (X, Y, Z):	[µm]	0.000	0.000	0.000
# Pixel Area (X, Y, Z):	[px]	1	1	1024
# Interferometer Center/Distance:	[µm]	600.000	500.000	 
# Averaging:	 	40	 	 
# Integration time:	[ms]	20	 	 
# Laser Source:	 	Synchrotron
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	Fourier
# Tip Frequency:	[Hz]	237,581.187	 	 
# Tip Amplitude:	[mV]	22.000	 	 
# Tapping Amplitude:	[nm]	96.868	 	 
# Modulation Frequency:	[Hz]	0.000	 	 
# Modulation Amplitude:	[mV]	0.000	 	 
# Modulation Offset:	[mV]	0.000	 	 
# Setpoint:	[%]	73.54	 	 
# Regulator (P, I, D):	 	3.507821	9.892523	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	4.978	 	 
# Version:	 	1.8.4702.0
Row	Column	Omega	Wavenumber	O0A	O0P	O1A	O1P	O2A	O2P	O3A	O3P	O4A	O4P	O5A	O5P	
0	0	122	299.05331431645	0.9230949	-0.7870792	0	0	0	0	0	0	3.100356	-1.270281	0.3523826	-0.134834	
0	0	123	301.504570991175	0.7658001	-1.060117	0	0	0	0	0	0	4.077201	-0.5733504	0.3589077	-0.05963318	
0	0	124	303.9558276659	0.6249967	-1.21814	0	0	0	0	0	0	2.36466	-0.1213938	0.2125249	0.77166	
0	0	125	306.407084340625	0.5838507	-1.34845	0	0	0	0	0	0	1.446946	-0.1461241	0.5020918	-1.950974	
0	0	126	308.85834101535	0.7157992	-1.2948	0	0	0	0	0	0	1.02744	-0.3685681	0.7443649	-1.065208	
0	0	127	311.309597690075	0.8293354	-0.9895824	0.9707317	0.2750804	0	0	0	0	0.9046048	-0.7477625	0.7349994	-0.5650392	
0	0	128	313.7608543648	0.8668013	-0.71812	0.8741981	0.2912063	0.2929918	0.4916261	0	0	1.162321	-1.116364	0.5955871	-0.1913373	
0	0	129	316.212111039525	0.9034169	-0.4929696	0.8133621	0.2777948	0.2797577	0.4283127	0.1929882	1.936833	2.120051	-1.089557	0.4179079	0.09438433	
0	0	130	318.66336771425	0.9278342	-0.2529439	0.7682423	0.2410992	0.2933839	0.3295824	0.1644266	1.316532	0	0	0.2540043	0.4067686	
0	0	131	321.114624388975	0.8335806	0.01856427	0.7602201	0.1775429	0.3324349	0.341022	0.2021613	1.118407	1.936203	0.07758559	0.1459499	1.177527	
0	0	132	323.5658810637	0.6074905	0.04088604	0.7845708	0.1534014	0.3451119	0.447195	0.2231054	1.166204	1.551336	0.2709724	0.2382194	2.177717	
0	0	133	326.017137738425	0.5942356	-0.2221067	0.7985219	0.1570047	0.3303395	0.5248501	0.2156527	1.263826	1.25496	0.4821878	0.5290884	2.369662	
0	0	134	328.46839441315	0.7081007	-0.3033844	0.8035446	0.162709	0.3094203	0.5599834	0.1898134	1.337178	0.9863169	0.6598171	1.196192	2.202818	
0	0	135	330.919651087875	0.823087	-0.2691353	0.8053728	0.166285	0.2883992	0.5669482	0.1555403	1.356096	0.7757979	0.8085318	0	0	
0	0	136	333.3709077626	0.9236139	-0.1841104	0.8065347	0.1674897	0.2674136	0.5480128	0.119371	1.273384	0.6077129	0.9534446	3.090756	-0.4361269	
0	0	137	335.822164437325	1.003265	-0.05318312	0.8086878	0.1665575	0.2479154	0.4900032	0.09239253	0.9845043	0.4573288	1.10485	1.75582	-1.066577	
