# www.neaspec.com
# Scan:	 	Fourier Scan
# Project:	 	Raul_May_2019
# Description:	 	Au_10cm-1_1024px_CEN_600cm-1
# Date:	 	05/18/2019 15:12:53
# Scanner Center Position (X, Y):	[µm]	49.76	49.71	 
# Rotation:	[°]	0	 	 
# Scan Area (X, Y, Z):	[µm]	0.000	0.000	0.000
# Pixel Area (X, Y, Z):	[px]	1	1	1024
# Interferometer Center/Distance:	[µm]	600.000	500.000	 
# Averaging:	 	40	 	 
# Integration time:	[ms]	20	 	 
# Laser Source:	 	Synchrotron
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	Fourier
# Tip Frequency:	[Hz]	237,581.187	 	 
# Tip Amplitude:	[mV]	22.000	 	 
# Tapping Amplitude:	[nm]	92.004	 	 
# Modulation Frequency:	[Hz]	0.000	 	 
# Modulation Amplitude:	[mV]	0.000	 	 
# Modulation Offset:	[mV]	0.000	 	 
# Setpoint:	[%]	73.54	 	 
# Regulator (P, I, D):	 	3.507821	9.892523	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	4.978	 	 
# Version:	 	1.8.4702.0
Row	Column	Omega	Wavenumber	O0A	O0P	O1A	O1P	O2A	O2P	O3A	O3P	O4A	O4P	O5A	O5P	
0	0	40	98.050266989	31.74981	-2.684449	1.2111	0.8016407	0.180688	2.191946	0.04464661	1.517533	0.4729005	2.608007	0.004886879	2.392428	
0	0	41	100.501523663725	31.0759	2.871503	1.156555	0.2399062	0.1474974	1.521021	0.02996481	-0.340236	0.3389634	1.341102	0.003749452	1.294467	
0	0	42	102.95278033845	27.36879	2.01012	1.206342	-0.3750284	0.1088869	0.938535	0.02846005	-1.680431	0.2582053	-0.1281885	0.002777448	0.01427853	
0	0	43	105.404037013175	20.77694	0.9555086	1.248956	-1.150033	0.07088164	0.5405856	0.01562756	-2.257399	0.2381057	-1.681662	0.002459848	-1.421276	
0	0	44	107.8552936879	15.23514	-0.4692607	1.194245	-2.099606	0.05305235	0.5893434	0.02408589	-1.504191	0.2521138	3.094171	0.002672217	-2.740704	
0	0	45	110.306550362625	17.15468	-2.077055	1.075494	3.051801	0.07662485	0.5005006	0.05900683	-2.059745	0.2919057	1.654493	0.002866177	2.397393	
0	0	46	112.75780703735	22.8056	2.953867	1.011112	1.774304	0.1117705	-0.09975865	0.09475433	-2.820472	0.3551365	0.3276198	0.002764471	1.326913	
0	0	47	115.209063712075	25.48894	1.915636	1.034005	0.5052614	0.1379027	-0.935221	0.1249718	2.688255	0.4172036	-0.8805828	0.002349003	0.2479859	
0	0	48	117.6603203868	22.81918	0.9651977	1.014886	-0.6566	0.1506183	-1.915225	0.1472963	1.919549	0.445468	-2.018993	0.00173801	-0.9267358	
0	0	49	120.111577061525	15.19633	0.08017783	0.8266703	-1.742416	0.15442	-3.013629	0.1606733	1.145681	0.4205877	3.131467	0.001163751	-2.365237	
